"","file","dataset","px.cm","genotype","node","top_x","top_y","bottom_x","bottom_y"
"2721","BW_3133_5.jpg","apple",81.93,"3133",NA,567.125,122.75,557.667,738.167
"2722","BW_3133_7.jpg","apple",81.93,"3133",NA,574.562,159.625,540,741.25
"2723","BW_3133_9.jpg","apple",81.93,"3133",NA,531.938,162.688,527.75,695.333
"2724","BW_3144_1.jpg","apple",81.93,"3144",NA,565.375,163.875,605,743.167
"2725","BW_3144_11.jpg","apple",81.93,"3144",NA,510.781,153.719,596.656,746.281
"2726","BW_3144_13.jpg","apple",81.93,"3144",NA,525.875,183.688,615.719,756.375
"2727","BW_3144_17.jpg","apple",81.93,"3144",NA,579.312,188.688,575.312,751.25
"2728","BW_3144_19.jpg","apple",81.93,"3144",NA,548.812,169.625,558.917,757.167
"2729","BW_3144_3.jpg","apple",81.93,"3144",NA,569.25,165.875,574.875,713.188
"2730","BW_3144_9.jpg","apple",81.93,"3144",NA,523,162.75,565.938,714.188
"2731","BW_3147_1.jpg","apple",81.93,"3147",NA,496.781,185.594,561.083,698.083
"2732","BW_3147_11.jpg","apple",81.93,"3147",NA,550.625,167.667,553.583,702.167
"2733","BW_3147_13.jpg","apple",81.93,"3147",NA,554.75,178.875,573.5,726.25
"2734","BW_3147_15.jpg","apple",81.93,"3147",NA,544.5,183.875,541.583,683.25
"2735","BW_3147_17.jpg","apple",81.93,"3147",NA,554.042,210.667,550.125,689.25
"2736","BW_3147_19.jpg","apple",81.93,"3147",NA,545.25,170.875,529.25,678
"2737","BW_3147_3.jpg","apple",81.93,"3147",NA,563.333,197.667,532.167,695.25
"2738","BW_3147_5.jpg","apple",81.93,"3147",NA,567,183.594,575.208,691.292
"2739","BW_3147_7.jpg","apple",81.93,"3147",NA,580.25,171.75,520.917,724.25
"2740","BW_3147_9.jpg","apple",81.93,"3147",NA,553.625,197,582.875,686.25
"2741","BW_3152_11.jpg","apple",81.93,"3152",NA,545.188,131.688,546.875,738.312
"2742","BW_3152_13.jpg","apple",81.93,"3152",NA,593.812,183.688,537.75,756.25
"2743","BW_3152_17.jpg","apple",81.93,"3152",NA,553.5,192.667,589.062,742.25
"2744","BW_3152_19.jpg","apple",81.93,"3152",NA,527.5,165.875,511.75,734.333
"2745","BW_3152_5.jpg","apple",81.93,"3152",NA,579.312,191.688,511.812,738.312
"2746","BW_3152_7.jpg","apple",81.93,"3152",NA,615.292,163.667,597.833,723.25
"2747","BW_3153_1.jpg","apple",81.93,"3153",NA,584.458,150.625,531.312,691.25
"2748","BW_3153_11.jpg","apple",81.93,"3153",NA,573.417,179.833,525.167,752.333
"2749","BW_3153_13.jpg","apple",81.93,"3153",NA,536.083,107.625,509.083,698.25
"2750","BW_3153_17.jpg","apple",81.93,"3153",NA,608.583,156.667,553.417,709.333
"2751","BW_3153_19.jpg","apple",81.93,"3153",NA,589.438,162.812,590.833,699.375
"2752","BW_3153_3.jpg","apple",81.93,"3153",NA,540.75,156.833,558.062,751.188
"2753","BW_3153_5.jpg","apple",81.93,"3153",NA,558.75,173.688,531.25,739.167
"2754","BW_3153_7.jpg","apple",81.93,"3153",NA,551.625,151.75,613.167,732.25
"2755","BW_3153_9.jpg","apple",81.93,"3153",NA,511.667,190.667,595.667,667.333
"2756","BW_3166_1.jpg","apple",81.93,"3166",NA,548.333,162.833,549.333,712.333
"2757","BW_3166_11.jpg","apple",81.93,"3166",NA,546.417,135.667,574.125,728.25
"2758","BW_3166_13.jpg","apple",81.93,"3166",NA,520.583,151.75,567.042,715.292
"2759","BW_3166_15.jpg","apple",81.93,"3166",NA,575.333,106.833,580.333,719.25
"2760","BW_3166_17.jpg","apple",81.93,"3166",NA,613,116.75,576.5,741.167
"2761","BW_3166_19.jpg","apple",81.93,"3166",NA,534.25,143.75,523.375,671.25
"2762","BW_3166_3.jpg","apple",81.93,"3166",NA,509.75,135.875,548,662.312
"2763","BW_3166_5.jpg","apple",81.93,"3166",NA,508.125,133.75,548.375,745.312
"2764","BW_3166_7.jpg","apple",81.93,"3166",NA,538.312,146.75,532.125,684.25
"2765","BW_3166_9.jpg","apple",81.93,"3166",NA,533,144.75,539.917,711.25
"2766","BW_3172_1.jpg","apple",81.93,"3172",NA,514.708,113.667,546.312,761.25
"2767","BW_3172_19.jpg","apple",81.93,"3172",NA,568.083,131.833,546.344,751.375
"2768","BW_3172_3.jpg","apple",81.93,"3172",NA,534.188,134.625,556.375,735.25
"2769","BW_3172_7.jpg","apple",81.93,"3172",NA,509.75,141.875,546.25,767.417
"2770","BW_3175_11.jpg","apple",81.93,"3175",NA,540.417,211.625,589.583,694.25
"2771","BW_3175_3.jpg","apple",81.93,"3175",NA,582,189.875,544,718.312
"2772","BW_3175_5.jpg","apple",81.93,"3175",NA,573.719,199.594,569.5,702.375
"2773","BW_3175_7.jpg","apple",81.93,"3175",NA,540.833,205.833,606.062,693.25
"2774","BW_3175_9.jpg","apple",81.93,"3175",NA,531.333,192.75,577.562,687.312
"2775","BW_3178_1.jpg","apple",81.93,"3178",NA,591,170.688,564.875,702.344
"2776","BW_3178_11.jpg","apple",81.93,"3178",NA,548.25,170.75,576.75,655.25
"2777","BW_3178_13.jpg","apple",81.93,"3178",NA,582.292,202.667,561.292,679.375
"2778","BW_3178_15.jpg","apple",81.93,"3178",NA,542.667,154.708,569.083,638.25
"2779","BW_3178_17.jpg","apple",81.93,"3178",NA,607.094,171.656,527.875,673.188
"2780","BW_3178_19.jpg","apple",81.93,"3178",NA,592.438,172.688,542.917,640.333
"2781","BW_3178_3.jpg","apple",81.93,"3178",NA,548.031,177.594,551.917,695.333
"2782","BW_3178_5.jpg","apple",81.93,"3178",NA,588.875,145.688,498.656,736.406
"2783","BW_3178_7.jpg","apple",81.93,"3178",NA,556.969,170.594,544.125,685.375
"2784","BW_3178_9.jpg","apple",81.93,"3178",NA,506,159.562,586.167,719.333
"2785","BW_3189_1.jpg","apple",81.93,"3189",NA,542,201.875,589,646.25
"2786","BW_3189_11.jpg","apple",81.93,"3189",NA,543.375,208.75,568.333,650.375
"2787","BW_3189_13.jpg","apple",81.93,"3189",NA,525.833,212.667,600.438,649.312
"2788","BW_3189_15.jpg","apple",81.93,"3189",NA,546.375,200.75,577,655.25
"2789","BW_3189_17.jpg","apple",81.93,"3189",NA,548.875,218.625,536.75,635.333
"2790","BW_3189_3.jpg","apple",81.93,"3189",NA,574.5,218.75,542.188,653.312
"2791","BW_3189_5.jpg","apple",81.93,"3189",NA,546.938,216.688,561,621.312
"2792","BW_3189_7.jpg","apple",81.93,"3189",NA,555.75,213.625,577.833,637.333
"2793","BW_3190_1.jpg","apple",81.93,"3190",NA,585.062,159.688,522.25,665.125
"2794","BW_3190_13.jpg","apple",81.93,"3190",NA,533.688,133.688,540.5,720.25
"2795","BW_3190_15.jpg","apple",81.93,"3190",NA,569.333,169.75,541.812,677.25
"2796","BW_3190_17.jpg","apple",81.93,"3190",NA,582.083,157.667,534.875,748.312
"2797","BW_3190_19.jpg","apple",81.93,"3190",NA,603.062,158.688,548,674.25
"2798","BW_3190_3.jpg","apple",81.93,"3190",NA,608.469,130.594,544.312,754.344
"2799","BW_3190_5.jpg","apple",81.93,"3190",NA,594.125,166.625,525.031,689.375
"2800","BW_3190_9.jpg","apple",81.93,"3190",NA,585.292,170.625,537.333,716.167
"2801","BW_3191_1.jpg","apple",81.93,"3191",NA,517.812,164.625,561.667,686.375
"2802","BW_3191_11.jpg","apple",81.93,"3191",NA,559.917,201.833,578.438,661.312
"2803","BW_3191_13.jpg","apple",81.93,"3191",NA,517.583,179.75,576.25,697.333
"2804","BW_3191_15.jpg","apple",81.93,"3191",NA,548.75,167.833,539,693.25
"2805","BW_3191_17.jpg","apple",81.93,"3191",NA,545.667,178.75,570.906,663.344
"2806","BW_3191_19.jpg","apple",81.93,"3191",NA,562.917,155.75,588,705.312
"2807","BW_3191_3.jpg","apple",81.93,"3191",NA,569.25,180.688,553.75,716.375
"2808","BW_3191_5.jpg","apple",81.93,"3191",NA,556.333,176.667,584.188,662.344
"2809","BW_3191_7.jpg","apple",81.93,"3191",NA,524.625,175.688,616.417,683.167
"2810","BW_3191_9.jpg","apple",81.93,"3191",NA,561.333,188.75,546.062,668.344
"2811","BW_3193_1.jpg","apple",81.93,"3193",NA,550.542,141.625,582.25,725.25
"2812","BW_3193_11.jpg","apple",81.93,"3193",NA,531.042,172.708,571.125,741.125
"2813","BW_3193_15.jpg","apple",81.93,"3193",NA,578.917,142.75,591,745.375
"2814","BW_3193_3.jpg","apple",81.93,"3193",NA,545.75,134.75,576.25,733.312
"2815","BW_3193_5.jpg","apple",81.93,"3193",NA,589.594,169.625,601.188,698.312
"2816","BW_3193_7.jpg","apple",81.93,"3193",NA,603.594,151.594,527.25,723.375
"2817","BW_3195_1.jpg","apple",81.93,"3195",NA,573.062,131.625,542.188,693.312
"2818","BW_3195_11.jpg","apple",81.93,"3195",NA,565.125,138.594,549.083,757.167
"2819","BW_3195_13.jpg","apple",81.93,"3195",NA,565.688,150.688,551.312,748.375
"2820","BW_3195_15.jpg","apple",81.93,"3195",NA,570.417,138.625,554.75,686.344
"2821","BW_3195_17.jpg","apple",81.93,"3195",NA,537.938,138.625,543.031,701.406
"2822","BW_3195_19.jpg","apple",81.93,"3195",NA,545.958,140.708,514.292,697.333
"2823","BW_3195_5.jpg","apple",81.93,"3195",NA,555.688,147.625,575.344,702.375
"2824","BW_3195_7.jpg","apple",81.93,"3195",NA,519.667,154.625,558.667,707.167
"2825","BW_3196_1.jpg","apple",81.93,"3196",NA,587.75,205.688,543.208,689.333
"2826","BW_3196_11.jpg","apple",81.93,"3196",NA,566.083,206.708,557.094,706.375
"2827","BW_3196_13.jpg","apple",81.93,"3196",NA,581.333,190.667,557.583,691.375
"2828","BW_3196_15.jpg","apple",81.93,"3196",NA,561,200.875,558.375,655.75
"2829","BW_3196_17.jpg","apple",81.93,"3196",NA,562.125,201.625,559.583,688.25
"2830","BW_3196_19.jpg","apple",81.93,"3196",NA,585,207.75,554.5,675.25
"2831","BW_3196_3.jpg","apple",81.93,"3196",NA,553.688,180.625,558.667,700.333
"2832","BW_3196_5.jpg","apple",81.93,"3196",NA,560.5,178.75,569.417,713.25
"2833","BW_3196_7.jpg","apple",81.93,"3196",NA,602.375,184.688,565.125,703.875
"2834","BW_3196_9.jpg","apple",81.93,"3196",NA,566.625,202.594,562,661.333
"2835","BW_3199_13.jpg","apple",81.93,"3199",NA,569.583,154.75,568,737.25
"2836","BW_3199_3.jpg","apple",81.93,"3199",NA,587.75,155.75,557.969,757.344
"2837","BW_3199_5.jpg","apple",81.93,"3199",NA,545,167.667,570.333,720.167
"2838","BW_3199_7.jpg","apple",81.93,"3199",NA,512,168.625,604.938,720.344
"2839","BW_3205_1.jpg","apple",81.93,"3205",NA,576,173.688,548.25,681.312
"2840","BW_3205_11.jpg","apple",81.93,"3205",NA,585.417,159.75,548.875,694.875
"2841","BW_3205_13.jpg","apple",81.93,"3205",NA,540.833,159.667,555.833,716.167
"2842","BW_3205_15.jpg","apple",81.93,"3205",NA,555.625,170.75,539.75,678.125
"2843","BW_3205_17.jpg","apple",81.93,"3205",NA,569,162.75,575.875,686.125
"2844","BW_3205_19.jpg","apple",81.93,"3205",NA,550.792,147.667,574.833,671
"2845","BW_3205_3.jpg","apple",81.93,"3205",NA,542.333,172.833,563.125,670.125
"2846","BW_3205_7.jpg","apple",81.93,"3205",NA,547.625,157.688,546.75,697.312
"2847","BW_3205_9.jpg","apple",81.93,"3205",NA,588.5,164.75,554.042,698.375
"2848","BW_3207_1.jpg","apple",81.93,"3207",NA,605.833,174.75,556,699.312
"2849","BW_3207_11.jpg","apple",81.93,"3207",NA,511.125,211.625,572.917,657.25
"2850","BW_3207_13.jpg","apple",81.93,"3207",NA,511.833,182.667,561.083,695.25
"2851","BW_3207_15.jpg","apple",81.93,"3207",NA,583.333,187.75,578.625,698.312
"2852","BW_3207_17.jpg","apple",81.93,"3207",NA,541.833,183.75,549.5,650.375
"2853","BW_3207_19.jpg","apple",81.93,"3207",NA,581.938,207.688,558.042,622.375
"2854","BW_3207_3.jpg","apple",81.93,"3207",NA,516.25,185.75,595,655.125
"2855","BW_3207_5.jpg","apple",81.93,"3207",NA,559.375,173.875,589,701.125
"2856","BW_3207_7.jpg","apple",81.93,"3207",NA,546.125,174.875,562.625,687
"2857","BW_3207_9.jpg","apple",81.93,"3207",NA,541.125,173.625,582,667.375
"2858","BW_3211_1.jpg","apple",81.93,"3211",NA,551.167,123.75,562,729.312
"2859","BW_3211_11.jpg","apple",81.93,"3211",NA,533.438,169.875,530.625,743.344
"2860","BW_3211_13.jpg","apple",81.93,"3211",NA,582.375,166.625,567.312,706.375
"2861","BW_3211_15.jpg","apple",81.93,"3211",NA,570,168.25,567.125,682.312
"2862","BW_3211_17.jpg","apple",81.93,"3211",NA,564.667,181.833,560.75,700.25
"2863","BW_3211_5.jpg","apple",81.93,"3211",NA,581.375,160.667,562.812,715.312
"2864","BW_3211_7.jpg","apple",81.93,"3211",NA,537.688,167.625,591,727.333
"2865","BW_3211_9.jpg","apple",81.93,"3211",NA,541.083,167.708,583,703.25
"2866","BW_3214_1.jpg","apple",81.93,"3214",NA,477.594,160.594,573.875,744.406
"2867","BW_3214_11.jpg","apple",81.93,"3214",NA,624.75,124.625,515.875,712.125
"2868","BW_3214_17.jpg","apple",81.93,"3214",NA,557.062,177.688,566,725.312
"2869","BW_3214_3.jpg","apple",81.93,"3214",NA,521.583,113.917,544,737.312
"2870","BW_3214_5.jpg","apple",81.93,"3214",NA,553.062,162.75,530.083,748.25
"2871","BW_3214_7.jpg","apple",81.93,"3214",NA,564.375,144.875,605.792,736.292
"2872","BW_3214_9.jpg","apple",81.93,"3214",NA,599,175.75,549.406,737.344
"2873","BW_3216_11.jpg","apple",81.93,"3216",NA,579.625,89.75,542.25,723.125
"2874","BW_3216_13.jpg","apple",81.93,"3216",NA,592.5,131.667,470.688,734.344
"2875","BW_3216_19.jpg","apple",81.93,"3216",NA,537.875,159.688,476.708,717.375
"2876","BW_3216_9.jpg","apple",81.93,"3216",NA,551,121.75,540.833,721.167
"2877","BW_3219_1.jpg","apple",81.93,"3219",NA,557.5,175.833,601.125,692.125
"2878","BW_3219_11.jpg","apple",81.93,"3219",NA,557.75,181.688,571.375,691.125
"2879","BW_3219_13.jpg","apple",81.93,"3219",NA,580.917,157.75,543.167,683.25
"2880","BW_3219_15.jpg","apple",81.93,"3219",NA,636.094,167.594,514.917,699.25
"2881","BW_3219_17.jpg","apple",81.93,"3219",NA,550.875,189.625,571.312,699.344
"2882","BW_3219_19.jpg","apple",81.93,"3219",NA,564.375,179.875,564.917,682.25
"2883","BW_3219_3.jpg","apple",81.93,"3219",NA,610.75,185.75,549.083,700.333
"2884","BW_3219_7.jpg","apple",81.93,"3219",NA,576.917,158.75,578,665.125
"2885","BW_3219_9.jpg","apple",81.93,"3219",NA,547.417,172.75,591.5,702.167
"2886","BW_3221_1.jpg","apple",81.93,"3221",NA,568.167,217.667,564.25,609.375
"2887","BW_3221_11.jpg","apple",81.93,"3221",NA,573.5,188.875,552.833,659.25
"2888","BW_3221_15.jpg","apple",81.93,"3221",NA,544.917,175.667,554.938,639.375
"2889","BW_3221_19.jpg","apple",81.93,"3221",NA,531.75,202.667,565.5,668.25
"2890","BW_3221_3.jpg","apple",81.93,"3221",NA,549.75,186.625,565,651
"2891","BW_3221_7.jpg","apple",81.93,"3221",NA,606.438,221.594,547.5,647.167
"2892","BW_3225_15.jpg","apple",81.93,"3225",NA,525.438,148.625,563,737.25
"2893","BW_3225_17.jpg","apple",81.93,"3225",NA,585.792,153.708,593,688.125
"2894","BW_3225_3.jpg","apple",81.93,"3225",NA,527.125,150.75,560,741.333
"2895","BW_3232_13.jpg","apple",81.93,"3232",NA,558.917,139.667,545,715.25
"2896","BW_3232_15.jpg","apple",81.93,"3232",NA,571.75,137.75,577.281,746.344
"2897","BW_3232_17.jpg","apple",81.93,"3232",NA,559,155.75,577,728.25
"2898","BW_3232_19.jpg","apple",81.93,"3232",NA,569.917,160.833,587.667,715.333
"2899","BW_3232_5.jpg","apple",81.93,"3232",NA,560,164.75,582.281,742.312
"2900","BW_3232_7.jpg","apple",81.93,"3232",NA,511.833,103.75,603.812,735.25
"2901","BW_3234_1.jpg","apple",81.93,"3234",NA,549.667,160,594.75,727.333
"2902","BW_3234_11.jpg","apple",81.93,"3234",NA,561.5,211.667,566.5,643.167
"2903","BW_3234_17.jpg","apple",81.93,"3234",NA,601.75,140.875,541.5,752.167
"2904","BW_3234_5.jpg","apple",81.93,"3234",NA,556.333,197,553.667,692.25
"2905","BW_3234_7.jpg","apple",81.93,"3234",NA,599.562,168.688,560.875,714
"2906","BW_3235_11.jpg","apple",81.93,"3235",NA,615.5,171.667,581.167,738.167
"2907","BW_3235_13.jpg","apple",81.93,"3235",NA,554.917,153.75,575,713.125
"2908","BW_3235_15.jpg","apple",81.93,"3235",NA,599.75,139.667,534.875,710.125
"2909","BW_3235_17.jpg","apple",81.93,"3235",NA,547.625,96.875,541.417,709.333
"2910","BW_3235_19.jpg","apple",81.93,"3235",NA,541.469,117.625,572.917,754.333
"2911","BW_3235_3.jpg","apple",81.93,"3235",NA,474.708,105.667,537.833,726.167
"2912","BW_3235_5.jpg","apple",81.93,"3235",NA,534.25,116.75,562,741.125
"2913","BW_3235_7.jpg","apple",81.93,"3235",NA,582.875,149.75,556.25,732.125
"2914","BW_3235_9.jpg","apple",81.93,"3235",NA,601.167,134.667,562.031,722.375
"2915","BW_3240_1.jpg","apple",81.93,"3240",NA,546.688,79.594,555.5,724.312
"2916","BW_3240_11.jpg","apple",81.93,"3240",NA,524.25,101.688,562.438,745.25
"2917","BW_3240_15.jpg","apple",81.93,"3240",NA,534.625,126.625,554,711.375
"2918","BW_3240_17.jpg","apple",81.93,"3240",NA,630.75,113.688,560.167,684.25
"2919","BW_3240_19.jpg","apple",81.93,"3240",NA,616.083,108.75,477.458,749.333
"2920","BW_3240_3.jpg","apple",81.93,"3240",NA,594.667,170.833,569.25,711.875
"2921","BW_3240_5.jpg","apple",81.93,"3240",NA,543.917,140.75,598.583,723.333
"2922","BW_3240_7.jpg","apple",81.93,"3240",NA,521.25,136.688,563.833,728.167
"2923","BW_3240_9.jpg","apple",81.93,"3240",NA,551.031,109.625,575.875,729.312
"2924","BW_3242_10.jpg","apple",81.93,"3242",NA,585.938,195.625,543.708,660.375
"2925","BW_3242_12.jpg","apple",81.93,"3242",NA,556.5,195.625,567.083,710.25
"2926","BW_3242_14.jpg","apple",81.93,"3242",NA,593.25,174.625,541.833,688.25
"2927","BW_3242_16.jpg","apple",81.93,"3242",NA,628.083,177.667,525.188,683.312
"2928","BW_3242_18.jpg","apple",81.93,"3242",NA,589.062,179.625,566.031,711.375
"2929","BW_3242_2.jpg","apple",81.93,"3242",NA,583.188,163.688,570.5,707.167
"2930","BW_3242_20.jpg","apple",81.93,"3242",NA,576.312,170.625,556.875,718.25
"2931","BW_3242_4.jpg","apple",81.93,"3242",NA,566.458,173.667,563.75,703.344
"2932","BW_3242_6.jpg","apple",81.93,"3242",NA,566.188,185.625,553.458,661.417
"2933","BW_3242_8.jpg","apple",81.93,"3242",NA,561.75,177.875,527.875,711.188
"2934","BW_3244_1.jpg","apple",81.93,"3244",NA,589.25,162.594,547.875,718.375
"2935","BW_3244_11.jpg","apple",81.93,"3244",NA,600.438,206.594,532,715.25
"2936","BW_3244_13.jpg","apple",81.93,"3244",NA,555.083,136.75,561.188,745.25
"2937","BW_3244_15.jpg","apple",81.93,"3244",NA,508.875,149.688,521,684.25
"2938","BW_3244_17.jpg","apple",81.93,"3244",NA,568.75,181.833,551.083,698.375
"2939","BW_3244_19.jpg","apple",81.93,"3244",NA,575.875,166.688,566.5,720.333
"2940","BW_3244_3.jpg","apple",81.93,"3244",NA,564.917,164.75,561.312,686.344
"2941","BW_3244_5.jpg","apple",81.93,"3244",NA,584.688,179.688,564.125,731.375
"2942","BW_3244_7.jpg","apple",81.93,"3244",NA,597,166.688,546.25,705.25
"2943","BW_3244_9.jpg","apple",81.93,"3244",NA,569.375,179.875,518.375,726.406
"2944","BW_3245_1.jpg","apple",81.93,"3245",NA,580.75,181,558.5,675.125
"2945","BW_3245_11.jpg","apple",81.93,"3245",NA,560.167,166.833,546.875,697.125
"2946","BW_3245_13.jpg","apple",81.93,"3245",NA,576.188,186.625,556.042,668.375
"2947","BW_3245_17.jpg","apple",81.93,"3245",NA,559,203.75,539.438,652.344
"2948","BW_3245_19.jpg","apple",81.93,"3245",NA,557.667,187.833,549.333,660.167
"2949","BW_3245_3.jpg","apple",81.93,"3245",NA,555.75,207.875,540.5,664.333
"2950","BW_3245_5.jpg","apple",81.93,"3245",NA,567.562,196.75,554.812,640.312
"2951","BW_3245_7.jpg","apple",81.93,"3245",NA,557.75,193.875,556.708,669.333
"2952","BW_3245_9.jpg","apple",81.93,"3245",NA,563.188,178.688,554.031,649.375
"2953","BW_3248_1.jpg","apple",81.93,"3248",NA,566.333,163.75,549.583,698.25
"2954","BW_3248_11.jpg","apple",81.93,"3248",NA,526.042,167.708,539.25,700.333
"2955","BW_3248_13.jpg","apple",81.93,"3248",NA,568.25,169.667,536.167,714.167
"2956","BW_3248_15.jpg","apple",81.93,"3248",NA,520.125,156.688,580.125,698.125
"2957","BW_3248_17.jpg","apple",81.93,"3248",NA,525.5,113.875,535.312,724.344
"2958","BW_3248_19.jpg","apple",81.93,"3248",NA,566.333,136.833,552.5,725.333
"2959","BW_3248_3.jpg","apple",81.93,"3248",NA,621.125,168.625,550.375,688.25
"2960","BW_3248_5.jpg","apple",81.93,"3248",NA,598.938,172.625,517.25,706.125
"2961","BW_3248_7.jpg","apple",81.93,"3248",NA,564,177.75,560.438,684.312
"2962","BW_3248_9.jpg","apple",81.93,"3248",NA,564.062,153.688,582.969,704.344
"2963","BW_3263_15.jpg","apple",81.93,"3263",NA,546.083,144.833,562.062,723.375
"2964","BW_3263_5.jpg","apple",81.93,"3263",NA,573.167,120.667,500.5,696.25
"2965","BW_3263_7.jpg","apple",81.93,"3263",NA,524.719,122.625,589.25,748.344
"2966","BW_3263_9.jpg","apple",81.93,"3263",NA,515.833,133.75,554.833,729.333
"2967","BW_3264_1.jpg","apple",81.93,"3264",NA,521,150.625,561.083,699.333
"2968","BW_3264_11.jpg","apple",81.93,"3264",NA,557.562,195.688,579.906,752.344
"2969","BW_3264_13.jpg","apple",81.93,"3264",NA,543.375,178.688,522.25,699.125
"2970","BW_3264_15.jpg","apple",81.93,"3264",NA,573.938,193.75,580.625,674.312
"2971","BW_3264_17.jpg","apple",81.93,"3264",NA,592.292,186.625,572.917,703.375
"2972","BW_3264_19.jpg","apple",81.93,"3264",NA,523,181.688,539.25,684.333
"2973","BW_3264_9.jpg","apple",81.93,"3264",NA,571.333,170,545.25,717.125
"2974","BW_3265_11.jpg","apple",81.93,"3265",NA,528.5,128.667,512.125,738.25
"2975","BW_3265_13.jpg","apple",81.93,"3265",NA,584.75,83.667,576.583,751.167
"2976","BW_3265_15.jpg","apple",81.93,"3265",NA,558.875,110.875,546.875,676.125
"2977","BW_3265_17.jpg","apple",81.93,"3265",NA,621.75,111.75,616,730.25
"2978","BW_3265_5.jpg","apple",81.93,"3265",NA,611.917,124.75,536.75,719.167
"2979","BW_3265_9.jpg","apple",81.93,"3265",NA,539.812,100.688,561.167,726.25
"2980","BW_3267_5.jpg","apple",81.93,"3267",NA,532.083,118.75,536.083,719.167
"2981","BW_3267_7.jpg","apple",81.93,"3267",NA,573.833,104.833,545.917,747.25
"2982","BW_3267_9.jpg","apple",81.93,"3267",NA,585.833,94.75,556.75,742.292
"2983","BW_3271_11.jpg","apple",81.93,"3271",NA,545.125,166,552.75,725.25
"2984","BW_3271_13.jpg","apple",81.93,"3271",NA,587.333,207.667,520.917,700.167
"2985","BW_3271_15.jpg","apple",81.93,"3271",NA,583.417,164.833,589,724.167
"2986","BW_3271_17.jpg","apple",81.93,"3271",NA,550.25,146.75,543.875,733.25
"2987","BW_3271_19.jpg","apple",81.93,"3271",NA,566,164.688,574.417,724.292
"2988","BW_3271_3.jpg","apple",81.93,"3271",NA,549.75,175.75,586.188,706.188
"2989","BW_3271_7.jpg","apple",81.93,"3271",NA,568.583,159.75,578.125,704
"2990","BW_3287_1.jpg","apple",81.93,"3287",NA,562.25,187.75,580,649.406
"2991","BW_3287_11.jpg","apple",81.93,"3287",NA,566.75,162.625,552.708,705.375
"2992","BW_3287_3.jpg","apple",81.93,"3287",NA,556.094,173.594,538.656,646.375
"2993","BW_3287_7.jpg","apple",81.93,"3287",NA,571.125,170.594,539.5,687.375
"2994","BW_3287_9.jpg","apple",81.93,"3287",NA,577.562,176.688,577.406,701.344
"2995","BW_3288_1.jpg","apple",81.93,"3288",NA,560.25,211.75,544.125,605.312
"2996","BW_3288_13.jpg","apple",81.93,"3288",NA,557.188,212.625,560.833,640.25
"2997","BW_3288_3.jpg","apple",81.93,"3288",NA,582.833,217.667,558.812,610.312
"2998","BW_3289_1.jpg","apple",81.93,"3289",NA,551.625,169.625,563.125,733.406
"2999","BW_3289_11.jpg","apple",81.93,"3289",NA,517.375,171.625,583.458,715.375
"3000","BW_3289_13.jpg","apple",81.93,"3289",NA,577.219,169.625,566,716.406
"3001","BW_3289_15.jpg","apple",81.93,"3289",NA,525.583,185.625,582.292,718.375
"3002","BW_3289_17.jpg","apple",81.93,"3289",NA,590,168.625,541.688,744.312
"3003","BW_3289_19.jpg","apple",81.93,"3289",NA,571.458,186.625,548.083,720.167
"3004","BW_3289_3.jpg","apple",81.93,"3289",NA,542.833,177.667,551.438,702.312
"3005","BW_3289_5.jpg","apple",81.93,"3289",NA,573.917,171.75,583.75,740.375
"3006","BW_3289_7.jpg","apple",81.93,"3289",NA,569.042,145.625,563.688,737.312
"3007","BW_3289_9.jpg","apple",81.93,"3289",NA,513.333,161.667,577.969,743.375
"3008","BW_3290_1.jpg","apple",81.93,"3290",NA,561.125,209.594,592.344,724.375
"3009","BW_3290_11.jpg","apple",81.93,"3290",NA,555.458,182.625,567.083,719.375
"3010","BW_3290_13.jpg","apple",81.93,"3290",NA,577.062,153.688,567.333,756.375
"3011","BW_3290_15.jpg","apple",81.93,"3290",NA,587.583,162.833,589.438,731.25
"3012","BW_3290_17.jpg","apple",81.93,"3290",NA,560.375,170.688,577.688,733.344
"3013","BW_3290_19.jpg","apple",81.93,"3290",NA,582.5,180.625,546.25,710.333
"3014","BW_3290_3.jpg","apple",81.93,"3290",NA,522.156,182.594,570.438,695.375
"3015","BW_3290_5.jpg","apple",81.93,"3290",NA,529.688,163.562,605.312,713.406
"3016","BW_3290_7.jpg","apple",81.93,"3290",NA,568.583,166.833,549.812,706.312
"3017","BW_3290_9.jpg","apple",81.93,"3290",NA,538.938,137.688,592.344,726.344
"3018","BW_3296_15.jpg","apple",81.93,"3296",NA,530.438,167.594,536.833,732.25
"3019","BW_3296_17.jpg","apple",81.93,"3296",NA,575.375,166.625,568,725.333
"3020","BW_3296_19.jpg","apple",81.93,"3296",NA,585.625,178.625,547.75,728.25
"3021","BW_3296_9.jpg","apple",81.93,"3296",NA,525.125,148.625,576.688,735.25
"3022","BW_3301_1.jpg","apple",81.93,"3301",NA,579,137.625,584.125,685.25
"3023","BW_3301_11.jpg","apple",81.93,"3301",NA,529.917,196.625,551.875,707.312
"3024","BW_3301_13.jpg","apple",81.93,"3301",NA,583.125,164.688,560.75,689.25
"3025","BW_3301_15.jpg","apple",81.93,"3301",NA,499.094,147.594,528.208,671.375
"3026","BW_3301_17.jpg","apple",81.93,"3301",NA,545.688,153.625,572.938,679.344
