"file","nursery_id","dataset","px.cm","apple_id","node","top_x","top_y","bottom_x","bottom_y","width","length","area","solidity","asymmetry","PC1","PC2","PC3","PC4","PC5","PC6","width_reml_lsmeans_predict","length_reml_lsmeans_predict","area_reml_lsmeans_predict","solidity_reml_lsmeans_predict","asymmetry_reml_lsmeans_predict","aspect_ratio","PC1_reml_lsmeans_predict","PC2_reml_lsmeans_predict","PC3_reml_lsmeans_predict","PC4_reml_lsmeans_predict","PC5_reml_lsmeans_predict","PC6_reml_lsmeans_predict","PLANTID","origin","species","use","country","world","release_year","weight_avg_16_stor"
"BW_10004_17.jpg",10004,"apple",81.93,915,NA,541.688,172.688,568.917,708.25,6.63184325691536,6.84807763303059,36.6109776390815,0.997986864661296,0.0086226632129781,-0.0475496592194582,-0.0102028179200625,-0.0358216542257361,0.0142279088906271,-0.0350739046977557,8.24744544574638e-05,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10004_19.jpg",10004,"apple",81.93,915,NA,555.25,154.625,542.562,718.375,6.63184325691536,6.84807763303059,36.6109776390815,0.997986864661296,0.0086226632129781,-0.0490645335816384,0.00601246645718203,0.00376836861109968,0.0353188561190029,0.00562043459440588,0.00285070122554421,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10004_3.jpg",10004,"apple",81.93,915,NA,569.812,142.625,570.625,694.125,6.63184325691536,6.84807763303059,36.6109776390815,0.997986864661296,0.0086226632129781,-0.0288876034527512,-0.00992708079135751,0.0324976323235252,0.0354701674664164,0.00462874585064867,0.0166402560770358,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10004_5.jpg",10004,"apple",81.93,915,NA,571.583,162.667,528.5,697.125,6.63184325691536,6.84807763303059,36.6109776390815,0.997986864661296,0.0086226632129781,-0.0849535752744635,0.0212637522330165,0.015564492405742,-0.016646660588074,-0.0250654985481328,-0.00548692330033301,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10004_7.jpg",10004,"apple",81.93,915,NA,556.75,180.625,569.938,717.312,6.63184325691536,6.84807763303059,36.6109776390815,0.997986864661296,0.0086226632129781,-0.0100405049996126,-0.0540850187100389,-0.0224828460328529,0.0482025460996218,-0.0147070295967493,0.000313019119117181,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10004_9.jpg",10004,"apple",81.93,915,NA,579.281,151.625,568.375,720.25,6.63184325691536,6.84807763303059,36.6109776390815,0.997986864661296,0.0086226632129781,-0.0567099714637021,-0.0684334484305366,0.0479321548104461,0.029498982612677,0.0248414479780777,0.00101198201210526,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10006_1.jpg",10006,"apple",81.93,915,NA,539.75,161.667,549.5,673,6.44003724540185,6.38184102638615,33.175947863818,0.99776777819198,0.0058288985529275,-0.0662752803506099,-0.0589512368685927,0.0119384176608252,0.0123892578967744,0.0177315402825019,-0.00583491920922793,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10006_11.jpg",10006,"apple",81.93,915,NA,543.833,127.667,547.75,668,6.44003724540185,6.38184102638615,33.175947863818,0.99776777819198,0.0058288985529275,-0.0384799268766329,-0.0051574371053007,-0.0109270370005414,0.0257681881089866,-0.0100175894076995,-0.00324738828888385,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10006_13.jpg",10006,"apple",81.93,915,NA,591.188,156.688,524.833,686.25,6.44003724540185,6.38184102638615,33.175947863818,0.99776777819198,0.0058288985529275,-0.0559952593452657,0.00280311880173221,0.036537729122312,0.00942344861579779,-0.000708035118801341,-0.0248179337066856,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10006_15.jpg",10006,"apple",81.93,915,NA,561.125,176.75,556,649.25,6.44003724540185,6.38184102638615,33.175947863818,0.99776777819198,0.0058288985529275,0.00632958956572291,-0.0547052702866098,-0.00613275513304016,0.0234560220076295,0.00867066165492361,0.0035138349735855,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10006_17.jpg",10006,"apple",81.93,915,NA,535.875,182.688,571.75,673.25,6.44003724540185,6.38184102638615,33.175947863818,0.99776777819198,0.0058288985529275,-0.0144146225874082,-0.0389814968326028,0.0222675658492518,0.0268609570840618,0.0221294593462814,0.0151178788136664,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10006_19.jpg",10006,"apple",81.93,915,NA,579.208,159.583,506,668.25,6.44003724540185,6.38184102638615,33.175947863818,0.99776777819198,0.0058288985529275,0.006928230411917,0.00582313002514115,-0.0103177712796159,0.0209315514968618,0.0208147525742829,-0.00509862911400027,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10006_3.jpg",10006,"apple",81.93,915,NA,618.281,146.656,541.708,699.333,6.44003724540185,6.38184102638615,33.175947863818,0.99776777819198,0.0058288985529275,-0.0630007566906367,0.00940653797656314,0.00542859358074957,-0.0150264817170605,-0.0178090756145375,0.00187155368023593,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10006_5.jpg",10006,"apple",81.93,915,NA,544.656,161.656,613.083,636.25,6.44003724540185,6.38184102638615,33.175947863818,0.99776777819198,0.0058288985529275,-0.00299034351274643,0.00677700152877325,-0.0190931536394101,0.0111697950273811,-0.0136939579957285,-0.00688038464351911,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10006_7.jpg",10006,"apple",81.93,915,NA,542.219,166.594,588.167,681.25,6.44003724540185,6.38184102638615,33.175947863818,0.99776777819198,0.0058288985529275,0.0038666802174789,0.0452670350031966,0.00810259557583968,0.0314349924503912,-0.0127177375482741,0.00188183684930837,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10006_9.jpg",10006,"apple",81.93,915,NA,517.625,174.625,573.208,683.417,6.44003724540185,6.38184102638615,33.175947863818,0.99776777819198,0.0058288985529275,-0.037759568575935,-0.0178973803632135,-0.0142591215817703,0.00958054022127025,0.0197474098901727,-0.00160050452152375,6.58942656050657,6.63959912206039,35.2567386643034,0.997873506778468,0.00722578088295287,0.992443435118377,-0.0345455550549963,-0.0115844526024074,0.00403600645829586,0.0201245365106785,-0.00182313334700963,-0.00192692314226565,"Lyons","USDA","domestica","dessert","United States","new","NA","97.192999999999998"
"BW_10009_11.jpg",10009,"apple",81.93,916,NA,582.531,167.594,573.625,700.25,7.4569727269269,7.16633233230762,43.6894926914961,0.997544087169737,0.0063570998959179,-0.0182498009808924,-0.0223619323719866,-0.00808480340569157,-0.00120028582433104,-0.00471785008892242,-0.00537214496376373,7.36053386832424,7.08671079565719,42.8599898074238,0.997532365859495,0.00635709989591793,1.03863895120919,-0.030201047369904,0.0106456502913828,0.00595495758386314,-0.00684329938234434,-0.00659450477391395,0.0067374646451661,"Morden 363","USDA","domestica","dessert","Canada","new","NA","NA"
"BW_10009_13.jpg",10009,"apple",81.93,916,NA,533.875,157.625,563.5,731.375,7.4569727269269,7.16633233230762,43.6894926914961,0.997544087169737,0.0063570998959179,-0.042690764206618,-0.0271380475096707,0.0153731775614796,-0.00818683667944695,0.0346320439473131,0.00341833235174084,7.36053386832424,7.08671079565719,42.8599898074238,0.997532365859495,0.00635709989591793,1.03863895120919,-0.030201047369904,0.0106456502913828,0.00595495758386314,-0.00684329938234434,-0.00659450477391395,0.0067374646451661,"Morden 363","USDA","domestica","dessert","Canada","new","NA","NA"
"BW_10009_15.jpg",10009,"apple",81.93,916,NA,558.312,137.688,562.625,740.125,7.4569727269269,7.16633233230762,43.6894926914961,0.997544087169737,0.0063570998959179,-0.0439358446609947,0.00863022427487487,-0.00430485419152639,-0.0147093686021675,-0.0174274111133991,0.0113807268955536,7.36053386832424,7.08671079565719,42.8599898074238,0.997532365859495,0.00635709989591793,1.03863895120919,-0.030201047369904,0.0106456502913828,0.00595495758386314,-0.00684329938234434,-0.00659450477391395,0.0067374646451661,"Morden 363","USDA","domestica","dessert","Canada","new","NA","NA"
"BW_10009_3.jpg",10009,"apple",81.93,916,NA,549.188,126.688,504.125,713,7.4569727269269,7.16633233230762,43.6894926914961,0.997544087169737,0.0063570998959179,-0.0060770277181354,-0.00979444849170376,-0.0270570171937007,-0.0167533272909053,-0.0196355473247212,0.0281587375939667,7.36053386832424,7.08671079565719,42.8599898074238,0.997532365859495,0.00635709989591793,1.03863895120919,-0.030201047369904,0.0106456502913828,0.00595495758386314,-0.00684329938234434,-0.00659450477391395,0.0067374646451661,"Morden 363","USDA","domestica","dessert","Canada","new","NA","NA"
"BW_10009_5.jpg",10009,"apple",81.93,916,NA,563.083,112.833,543.917,720.333,7.4569727269269,7.16633233230762,43.6894926914961,0.997544087169737,0.0063570998959179,-0.0487836761470445,0.036874132838251,0.0332990602366403,-0.00220530831509637,-0.0135673026731171,0.00103604654600441,7.36053386832424,7.08671079565719,42.8599898074238,0.997532365859495,0.00635709989591793,1.03863895120919,-0.030201047369904,0.0106456502913828,0.00595495758386314,-0.00684329938234434,-0.00659450477391395,0.0067374646451661,"Morden 363","USDA","domestica","dessert","Canada","new","NA","NA"
"BW_10009_9.jpg",10009,"apple",81.93,916,NA,568.75,168.625,560.688,710.375,7.4569727269269,7.16633233230762,43.6894926914961,0.997544087169737,0.0063570998959179,-0.0312378830034664,0.0776639730085319,0.0265041824959775,0.00559427516451774,-0.0162732326324424,0.0031385766332181,7.36053386832424,7.08671079565719,42.8599898074238,0.997532365859495,0.00635709989591793,1.03863895120919,-0.030201047369904,0.0106456502913828,0.00595495758386314,-0.00684329938234434,-0.00659450477391395,0.0067374646451661,"Morden 363","USDA","domestica","dessert","Canada","new","NA","NA"
"BW_10013_17.jpg",10013,"apple",81.93,918,NA,570.875,88.625,546.167,752.375,7.97379027517131,7.87976969824023,50.7558967227806,0.997968144962329,0.0125059124588039,-0.00126442602499594,-0.00186703100740216,-0.00335595144020925,0.0375930344262848,0.00572133542800669,-0.054275827518091,8.02012971610468,7.83643091565993,50.9622998209219,0.998256725246602,0.0086884247509695,1.02344164102534,-0.0174626742759746,-0.000863268467352817,0.00506811646960018,0.0180292747657639,0.000703029676114847,-0.00453685740407855,"Luke","USDA","domestica","dessert","Canada","new","1961","169.334"
"BW_10013_19.jpg",10013,"apple",81.93,918,NA,545.062,133.688,551.083,747.25,7.97379027517131,7.87976969824023,50.7558967227806,0.997968144962329,0.0125059124588039,-0.0206254038593986,0.0115240863813163,0.00434680520897028,0.00318690119233849,0.0239984868378189,0.000869703801807307,8.02012971610468,7.83643091565993,50.9622998209219,0.998256725246602,0.0086884247509695,1.02344164102534,-0.0174626742759746,-0.000863268467352817,0.00506811646960018,0.0180292747657639,0.000703029676114847,-0.00453685740407855,"Luke","USDA","domestica","dessert","Canada","new","1961","169.334"
"BW_10013_9.jpg",10013,"apple",81.93,918,NA,529.417,118.75,580.667,735.333,7.97379027517131,7.87976969824023,50.7558967227806,0.997968144962329,0.0125059124588039,-0.0281774312926372,0.0148285214190767,-0.00782396042998095,0.0302081365984358,-0.0186053347567489,0.0293219940552467,8.02012971610468,7.83643091565993,50.9622998209219,0.998256725246602,0.0086884247509695,1.02344164102534,-0.0174626742759746,-0.000863268467352817,0.00506811646960018,0.0180292747657639,0.000703029676114847,-0.00453685740407855,"Luke","USDA","domestica","dessert","Canada","new","1961","169.334"
"BW_10015_1.jpg",10015,"apple",81.93,918,NA,546.333,80.75,536.688,737.375,8.05607444187976,7.80967053774995,51.0844766215403,0.998572665066264,0.004870937043135,-0.013403698779164,-0.000667094397057449,-0.00769825911259927,0.0302438254634478,-0.00811019496865416,0.0227192293046858,8.02012971610468,7.83643091565993,50.9622998209219,0.998256725246602,0.0086884247509695,1.02344164102534,-0.0174626742759746,-0.000863268467352817,0.00506811646960018,0.0180292747657639,0.000703029676114847,-0.00453685740407855,"Luke","USDA","domestica","dessert","Canada","new","1961","169.334"
"BW_10015_13.jpg",10015,"apple",81.93,918,NA,633,135.667,543.833,725.25,8.05607444187976,7.80967053774995,51.0844766215403,0.998572665066264,0.004870937043135,-0.015860706597851,-0.0248522975416266,0.0292421127243661,0.00970451908709805,-0.0067593438704853,-0.0151066297369793,8.02012971610468,7.83643091565993,50.9622998209219,0.998256725246602,0.0086884247509695,1.02344164102534,-0.0174626742759746,-0.000863268467352817,0.00506811646960018,0.0180292747657639,0.000703029676114847,-0.00453685740407855,"Luke","USDA","domestica","dessert","Canada","new","1961","169.334"
"BW_10015_15.jpg",10015,"apple",81.93,918,NA,572.938,123.688,542.656,760.406,8.05607444187976,7.80967053774995,51.0844766215403,0.998572665066264,0.004870937043135,-0.0150329425887868,0.0248657753354,-0.00696185380121905,-0.00148699831060588,-0.00245999974460648,-0.00304450714621801,8.02012971610468,7.83643091565993,50.9622998209219,0.998256725246602,0.0086884247509695,1.02344164102534,-0.0174626742759746,-0.000863268467352817,0.00506811646960018,0.0180292747657639,0.000703029676114847,-0.00453685740407855,"Luke","USDA","domestica","dessert","Canada","new","1961","169.334"
"BW_10015_17.jpg",10015,"apple",81.93,918,NA,558.917,99.75,555.125,731.125,8.05607444187976,7.80967053774995,51.0844766215403,0.998572665066264,0.004870937043135,-0.0503558476936122,-0.0155381449926468,0.00672717857154594,-0.0151771150257988,-0.00580755275709383,0.00568204081192484,8.02012971610468,7.83643091565993,50.9622998209219,0.998256725246602,0.0086884247509695,1.02344164102534,-0.0174626742759746,-0.000863268467352817,0.00506811646960018,0.0180292747657639,0.000703029676114847,-0.00453685740407855,"Luke","USDA","domestica","dessert","Canada","new","1961","169.334"
"BW_10015_19.jpg",10015,"apple",81.93,918,NA,582.062,114.688,569.5,735.333,8.05607444187976,7.80967053774995,51.0844766215403,0.998572665066264,0.004870937043135,-0.0071871132691755,-0.00641158315867532,0.00899845033049097,0.00123554715698099,-0.00621717905392942,-0.00376797068105734,8.02012971610468,7.83643091565993,50.9622998209219,0.998256725246602,0.0086884247509695,1.02344164102534,-0.0174626742759746,-0.000863268467352817,0.00506811646960018,0.0180292747657639,0.000703029676114847,-0.00453685740407855,"Luke","USDA","domestica","dessert","Canada","new","1961","169.334"
"BW_10015_3.jpg",10015,"apple",81.93,918,NA,563.562,126.625,566.083,746.25,8.05607444187976,7.80967053774995,51.0844766215403,0.998572665066264,0.004870937043135,-0.0246395621783475,-0.0326220337350853,0.024305551431248,0.0011554005288207,-0.00148466540916312,0.00244904999726355,8.02012971610468,7.83643091565993,50.9622998209219,0.998256725246602,0.0086884247509695,1.02344164102534,-0.0174626742759746,-0.000863268467352817,0.00506811646960018,0.0180292747657639,0.000703029676114847,-0.00453685740407855,"Luke","USDA","domestica","dessert","Canada","new","1961","169.334"
"BW_10015_9.jpg",10015,"apple",81.93,918,NA,608.125,127.688,553.938,755.312,8.05607444187976,7.80967053774995,51.0844766215403,0.998572665066264,0.004870937043135,-0.00485689375807696,-0.0139933925702263,0.0322843659734163,0.0573085835898665,0.00233555650744221,-0.0183418584751579,8.02012971610468,7.83643091565993,50.9622998209219,0.998256725246602,0.0086884247509695,1.02344164102534,-0.0174626742759746,-0.000863268467352817,0.00506811646960018,0.0180292747657639,0.000703029676114847,-0.00453685740407855,"Luke","USDA","domestica","dessert","Canada","new","1961","169.334"
"BW_10019_11.jpg",10019,"apple",81.93,920,NA,610.167,209.667,529,726.25,8.07875241741108,6.91964265857983,44.9064133026945,0.997124456819564,0.0062803893531118,0.0484149815196717,-0.00144300348701332,0.017329342779748,0.00163627220038542,0.00388706727977693,-0.0108572185298658,8.01441977646614,6.90082415042134,44.5271391748069,0.997103043812544,0.00628038935311189,1.16137139590447,0.0327147841266554,0.00920105516171269,0.00687796292789298,-0.0079241114076092,-0.00596544494953196,-0.00559485935393531,"Ottawa 274","USDA","domestica","cider","Canada","new","NA","NA"
"BW_10019_13.jpg",10019,"apple",81.93,920,NA,590.688,227.562,569.812,719.312,8.07875241741108,6.91964265857983,44.9064133026945,0.997124456819564,0.0062803893531118,0.0689625643147112,-0.00561842806685371,0.0381990782626266,-0.0225993336794072,-0.0044846346046179,-0.0348878334130758,8.01441977646614,6.90082415042134,44.5271391748069,0.997103043812544,0.00628038935311189,1.16137139590447,0.0327147841266554,0.00920105516171269,0.00687796292789298,-0.0079241114076092,-0.00596544494953196,-0.00559485935393531,"Ottawa 274","USDA","domestica","cider","Canada","new","NA","NA"
